id,Age,Attrition,BusinessTravel,DailyRate,Department,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,Tax,NumCompaniesWorked,OverTime,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,YearsWithCurrManager
3364420351,32,0,Travel_Rarely,120,Research & Development,5,Life Sciences,3,Male,43,1,Research Scientist,3,Single,3038,0.013,3,No,4,1,8,2,3,4,4
1964315484,27,0,Travel_Rarely,1157,Research & Development,3,Technical Degree,3,Male,51,1,Research Scientist,2,Married,3058,0.01,0,Yes,3,4,6,3,2,2,1
214895386,19,1,Travel_Frequently,602,Sales,1,Technical Degree,3,Female,100,1,Sales Representative,1,Single,2325,0.077,0,No,4,1,1,5,4,0,0
2083147596,36,0,Travel_Frequently,1480,Research & Development,2,Medical,4,Male,30,1,Laboratory Technician,2,Single,2088,0.079,4,No,3,3,13,3,2,7,2
5245880571,30,0,Non-Travel,111,Research & Development,3,Medical,3,Male,66,2,Laboratory Technician,1,Divorced,3072,0.043,1,No,3,3,12,4,3,9,10
9578409869,45,0,Travel_Rarely,1268,Sales,2,Life Sciences,3,Female,30,2,Sales Executive,1,Divorced,5006,0.015,4,Yes,3,1,9,3,4,4,3
2727673035,56,0,Travel_Rarely,713,Research & Development,3,Life Sciences,3,Female,67,1,Research Scientist,1,Divorced,4257,0.08,4,Yes,3,3,19,3,3,2,2
1226890563,33,0,Travel_Rarely,134,Research & Development,3,Life Sciences,3,Male,90,1,Research Scientist,4,Single,2500,0.058,0,No,3,1,4,2,4,1,2
263417484,19,1,Travel_Rarely,303,Research & Development,3,Life Sciences,2,Male,47,1,Laboratory Technician,4,Single,1102,0.082,1,No,4,3,1,3,2,0,0
7902765406,46,0,Travel_Rarely,526,Sales,2,Marketing,2,Female,92,3,Sales Executive,1,Divorced,10453,0.035,1,No,4,3,24,2,3,13,7
9208348350,38,0,Travel_Rarely,1380,Research & Development,2,Life Sciences,3,Female,75,1,Laboratory Technician,4,Single,2288,0.079,1,No,3,3,2,3,3,2,1
7516166987,31,0,Travel_Rarely,140,Research & Development,1,Medical,3,Female,95,1,Research Scientist,4,Married,3929,0.077,8,Yes,4,3,7,0,3,2,2
6020395170,34,0,Travel_Rarely,629,Research & Development,2,Medical,4,Female,95,1,Research Scientist,2,Single,2311,0.048,2,No,3,4,9,3,3,2,2
5573209469,41,1,Travel_Rarely,1356,Sales,2,Marketing,2,Female,70,1,Sales Representative,2,Single,3140,0.052,1,Yes,4,4,4,5,2,3,2
6943453122,50,0,Travel_Rarely,328,Research & Development,3,Medical,3,Male,86,1,Laboratory Technician,3,Married,3690,0.033,2,No,3,4,5,2,2,2,2
5640642505,53,0,Travel_Rarely,1084,Research & Development,2,Medical,4,Female,57,2,Manufacturing Director,1,Divorced,4450,0.087,1,No,3,3,5,3,3,2,3
3865811981,33,0,Travel_Rarely,931,Research & Development,3,Medical,4,Female,72,1,Research Scientist,2,Married,2756,0.042,1,No,3,4,8,5,3,7,6
6335162202,40,0,Travel_Rarely,989,Research & Development,1,Medical,4,Female,46,5,Manager,3,Married,19033,0.042,1,No,3,2,21,2,3,8,9
9744622911,55,0,Travel_Rarely,692,Research & Development,4,Medical,3,Male,61,5,Research Director,2,Single,18722,0.089,8,No,3,4,36,3,3,15,15
5242764449,34,0,Travel_Frequently,1069,Research & Development,1,Life Sciences,4,Male,45,2,Manufacturing Director,3,Married,9547,0.038,1,No,3,3,10,2,2,9,9
9589351034,51,0,Travel_Rarely,313,Research & Development,3,Medical,4,Female,98,4,Healthcare Representative,2,Single,13734,0.036,3,No,3,3,21,6,3,7,0
3284459529,52,0,Travel_Rarely,699,Research & Development,4,Life Sciences,3,Male,65,5,Manager,3,Married,19999,0.069,0,No,3,1,34,5,3,18,9
4964882934,27,0,Travel_Rarely,894,Research & Development,3,Medical,4,Female,99,1,Research Scientist,2,Single,2279,0.041,1,No,3,4,7,2,2,7,3
9768084235,35,1,Travel_Rarely,556,Research & Development,2,Life Sciences,2,Male,50,2,Manufacturing Director,3,Married,5916,0.033,3,Yes,3,1,8,1,3,0,1
441126952,43,0,Non-Travel,1344,Research & Development,3,Medical,4,Male,37,1,Research Scientist,4,Divorced,2089,0.035,4,No,3,4,7,3,4,4,2
4246197882,45,0,Non-Travel,1195,Research & Development,2,Medical,1,Male,65,4,Manager,4,Married,16792,0.081,9,No,4,4,22,1,3,8,8
3697620916,37,0,Travel_Rarely,290,Research & Development,3,Life Sciences,2,Male,65,1,Research Scientist,1,Married,3564,0.035,1,Yes,3,1,8,3,2,7,7
1672776937,35,0,Travel_Frequently,138,Research & Development,3,Medical,2,Female,37,2,Laboratory Technician,2,Single,4425,0.036,5,No,3,4,10,5,3,2,2
2566547491,42,0,Non-Travel,926,Research & Development,2,Medical,3,Female,36,2,Manufacturing Director,3,Divorced,5265,0.087,2,No,3,2,11,5,3,3,2
6027221933,38,0,Travel_Rarely,1261,Research & Development,4,Life Sciences,4,Male,88,2,Manufacturing Director,3,Married,6553,0.062,9,No,3,2,14,3,3,0,0
3309336255,38,0,Travel_Rarely,1084,Research & Development,3,Technical Degree,4,Male,54,2,Manufacturing Director,4,Married,6261,0.024,3,No,3,1,9,3,1,7,7
1192445635,27,0,Travel_Frequently,472,Research & Development,1,Technical Degree,3,Male,60,2,Manufacturing Director,1,Married,4298,0.063,5,No,3,3,6,1,3,2,0
8907834377,49,0,Non-Travel,1002,Research & Development,4,Life Sciences,4,Male,92,2,Manufacturing Director,4,Divorced,6804,0.056,1,Yes,3,1,7,0,3,7,7
449271900,34,0,Travel_Frequently,878,Research & Development,4,Medical,4,Male,43,1,Research Scientist,3,Divorced,3815,0.038,1,Yes,3,4,5,4,4,3,0
9790587929,40,0,Travel_Rarely,905,Research & Development,2,Medical,3,Male,99,2,Laboratory Technician,4,Married,2741,0.016,8,Yes,3,3,15,2,4,2,7
3480582427,38,1,Travel_Rarely,1180,Research & Development,1,Medical,2,Male,70,2,Healthcare Representative,1,Married,6673,0.075,7,Yes,3,2,17,2,3,0,0
2339030986,29,1,Travel_Rarely,121,Sales,3,Marketing,2,Female,35,3,Sales Executive,4,Married,7639,0.018,1,No,4,4,10,3,2,4,9
5531519079,22,0,Travel_Rarely,1136,Research & Development,3,Life Sciences,4,Male,60,1,Research Scientist,2,Divorced,2328,0.02,1,Yes,3,1,4,2,2,2,2
3583806719,36,0,Travel_Frequently,635,Research & Development,1,Medical,2,Female,73,1,Laboratory Technician,4,Single,2153,0.077,1,No,3,1,8,2,3,1,7
9836613099,40,0,Non-Travel,1151,Research & Development,5,Life Sciences,4,Male,63,2,Healthcare Representative,4,Married,4876,0.026,9,No,3,4,5,5,1,2,2
4379023818,46,0,Travel_Rarely,644,Research & Development,4,Medical,4,Male,97,3,Healthcare Representative,1,Divorced,9396,0.07,7,No,3,3,17,3,3,2,3
2903532532,32,1,Travel_Rarely,1045,Sales,4,Medical,4,Male,32,3,Sales Executive,4,Married,10400,0.058,1,No,3,3,14,2,2,8,8
7735440448,30,0,Non-Travel,829,Research & Development,1,Life Sciences,3,Male,88,3,Manufacturing Director,3,Single,8474,0.015,1,No,4,3,12,2,3,8,8
2543903224,27,0,Travel_Frequently,1242,Sales,3,Life Sciences,4,Female,90,2,Sales Executive,3,Single,9981,0.054,1,No,3,4,7,2,3,7,7
7959526109,51,0,Travel_Rarely,1469,Research & Development,4,Life Sciences,2,Male,81,3,Research Director,2,Married,12490,0.055,5,No,3,4,16,5,1,9,7
7724973083,30,1,Travel_Rarely,1005,Research & Development,3,Technical Degree,4,Female,88,1,Research Scientist,1,Single,2657,0.077,5,Yes,3,3,8,5,3,2,4
8262208331,41,0,Travel_Rarely,896,Sales,3,Life Sciences,4,Female,75,3,Manager,4,Single,13591,0.066,3,Yes,3,3,16,3,3,0,0
4371624103,30,1,Travel_Frequently,334,Sales,4,Marketing,3,Female,52,2,Sales Executive,1,Single,6696,0.01,5,No,3,3,9,5,2,3,1
6670927185,29,1,Travel_Rarely,992,Research & Development,3,Technical Degree,3,Male,85,1,Research Scientist,3,Single,2058,0.085,0,No,3,4,7,1,2,2,5
9999364403,45,0,Non-Travel,1052,Sales,3,Medical,4,Female,57,3,Sales Executive,4,Single,8865,0.084,6,No,3,4,23,2,3,7,8
2315190320,54,0,Travel_Rarely,1147,Sales,3,Marketing,4,Female,52,2,Sales Executive,1,Married,5940,0.052,2,No,3,4,16,4,3,2,5
135010950,36,0,Travel_Rarely,1396,Research & Development,2,Life Sciences,4,Male,62,2,Laboratory Technician,2,Single,5914,0.058,8,No,3,4,16,3,4,11,7
2241105317,33,0,Travel_Rarely,147,Research & Development,4,Medical,3,Female,47,1,Research Scientist,2,Married,2622,0.044,6,No,4,4,7,3,3,2,1
9730046336,37,0,Travel_Frequently,663,Research & Development,3,Other,2,Male,47,3,Research Director,4,Divorced,12185,0.037,1,Yes,3,3,10,1,3,8,7
7941263041,38,0,Travel_Rarely,119,Sales,3,Life Sciences,1,Male,76,3,Sales Executive,3,Divorced,10609,0.037,0,No,3,3,17,6,2,10,13
7200370967,31,0,Non-Travel,979,Research & Development,4,Medical,3,Male,90,2,Manufacturing Director,3,Married,4345,0.078,0,No,3,4,6,2,3,4,4
1181979803,59,0,Travel_Rarely,142,Research & Development,3,Life Sciences,3,Male,70,1,Research Scientist,4,Married,2177,0.053,3,No,3,1,7,6,3,0,0
7335290104,37,0,Travel_Frequently,319,Sales,4,Marketing,1,Male,41,1,Sales Representative,4,Divorced,2793,0.072,4,No,3,3,13,2,3,8,8
3813703657,29,0,Travel_Frequently,1413,Sales,1,Medical,2,Female,42,3,Sales Executive,4,Married,7918,0.02,1,No,3,4,11,5,3,10,1
8070506253,35,0,Travel_Frequently,944,Sales,3,Marketing,3,Female,92,3,Sales Executive,3,Single,8789,0.029,1,No,3,1,10,3,4,7,8
5645401093,29,1,Travel_Rarely,896,Research & Development,1,Medical,3,Male,86,1,Research Scientist,4,Single,2389,0.04,1,Yes,3,3,4,3,2,3,1
2343562261,52,0,Travel_Rarely,1323,Research & Development,3,Life Sciences,3,Female,89,1,Laboratory Technician,4,Single,3212,0.05,7,No,3,2,6,3,2,2,2
6088566582,42,0,Travel_Rarely,532,Research & Development,2,Technical Degree,3,Male,58,5,Manager,4,Married,19232,0.018,1,No,3,4,22,3,3,17,15
7448184504,59,0,Travel_Rarely,818,Human Resources,2,Medical,2,Male,52,1,Human Resources,3,Married,2267,0.014,8,No,3,4,7,2,2,2,2
8303004441,50,0,Travel_Rarely,854,Sales,4,Medical,4,Female,68,5,Manager,4,Divorced,19517,0.047,3,No,3,3,32,3,2,0,6
4617598731,33,1,Travel_Rarely,813,Research & Development,3,Medical,3,Male,58,1,Laboratory Technician,4,Married,2436,0.028,5,Yes,3,3,8,2,1,4,4
9331734069,43,0,Travel_Rarely,1034,Sales,3,Marketing,4,Female,80,4,Manager,4,Married,16064,0.044,5,Yes,4,3,22,3,3,13,9
3110291134,33,1,Travel_Rarely,465,Research & Development,2,Life Sciences,1,Female,39,1,Laboratory Technician,1,Married,2707,0.09,7,No,4,1,13,3,4,7,7
69162204,52,0,Non-Travel,771,Sales,4,Life Sciences,1,Male,79,5,Manager,3,Single,19068,0.084,1,Yes,3,4,33,2,4,7,12
4871152502,32,0,Travel_Rarely,1401,Sales,2,Life Sciences,3,Female,56,1,Sales Representative,2,Married,3931,0.075,2,No,3,1,6,5,3,3,2
1872308724,32,1,Travel_Rarely,515,Research & Development,3,Life Sciences,4,Male,62,1,Laboratory Technician,3,Single,3730,0.047,0,Yes,3,4,4,2,1,2,2
6131183406,39,0,Travel_Rarely,1431,Research & Development,4,Medical,3,Female,96,1,Laboratory Technician,3,Divorced,2232,0.076,7,No,3,3,7,1,3,2,2
4286524132,32,0,Non-Travel,976,Sales,4,Marketing,3,Male,100,2,Sales Executive,4,Married,4465,0.07,0,No,3,1,4,2,3,2,2
8706178332,41,0,Travel_Rarely,1411,Research & Development,2,Life Sciences,3,Male,36,2,Research Scientist,1,Divorced,3072,0.05,2,No,3,1,17,2,2,0,0
7517766864,40,0,Travel_Rarely,1300,Research & Development,2,Technical Degree,1,Male,62,2,Research Scientist,4,Divorced,3319,0.027,1,No,3,1,9,3,3,8,7
6080376709,45,0,Travel_Rarely,252,Research & Development,3,Other,3,Male,70,5,Manager,4,Married,19202,0.066,0,No,3,3,25,2,3,0,7
1218673729,31,0,Travel_Frequently,1327,Research & Development,4,Medical,2,Male,73,3,Research Director,3,Divorced,13675,0.088,9,No,3,1,9,3,3,2,2
2126959864,33,0,Travel_Rarely,832,Research & Development,4,Life Sciences,3,Female,63,1,Research Scientist,4,Married,2911,0.018,1,No,3,3,2,2,2,2,2
5783967343,34,0,Travel_Rarely,470,Research & Development,4,Life Sciences,4,Male,84,2,Manufacturing Director,1,Married,5957,0.069,6,No,3,2,13,3,3,9,9
1610931602,37,0,Travel_Rarely,1017,Research & Development,2,Medical,3,Female,83,1,Research Scientist,1,Married,3920,0.073,2,No,3,1,17,2,2,1,2
2370244976,45,0,Travel_Frequently,1199,Research & Development,4,Life Sciences,1,Male,77,2,Manufacturing Director,3,Married,6434,0.028,4,No,3,4,9,1,3,2,2
9946632691,37,1,Travel_Frequently,504,,3,Medical,1,Male,61,3,Manufacturing Director,3,Divorced,10048,0.014,6,No,3,2,17,5,3,0,0
8279554130,39,0,Travel_Frequently,505,,4,Technical Degree,3,Female,64,3,Healthcare Representative,3,Single,10938,0.084,0,No,4,4,20,1,3,6,8
2587728207,29,0,Travel_Rarely,665,,3,Life Sciences,3,Male,60,1,Research Scientist,4,Single,2340,0.021,1,No,3,1,6,1,3,5,5
1476969485,42,0,Travel_Rarely,916,,2,Life Sciences,4,Female,82,2,Research Scientist,1,Single,6545,0.071,3,Yes,3,3,10,1,3,2,2
9581070745,29,0,Travel_Rarely,1247,,2,Marketing,4,Male,45,2,Sales Executive,4,Divorced,6931,0.049,2,No,3,4,10,2,3,2,2
3779199297,25,0,Travel_Rarely,685,Research & Development,3,Life Sciences,1,Female,62,2,Manufacturing Director,3,Married,4898,0.019,0,No,3,4,5,3,3,2,2
9352623096,42,0,Travel_Rarely,269,Research & Development,3,Medical,4,Female,56,1,Laboratory Technician,1,Divorced,2593,0.078,0,Yes,3,3,10,4,3,6,8
8120325168,40,0,Travel_Rarely,1416,Research & Development,2,Medical,1,Male,49,5,Research Director,3,Divorced,19436,0.089,0,No,3,4,22,5,3,7,9
6095516102,51,0,Travel_Rarely,833,Research & Development,3,Life Sciences,3,Male,96,1,Research Scientist,4,Married,2723,0.084,1,No,3,2,1,0,2,0,0
3701005761,31,1,Travel_Frequently,307,Research & Development,2,Medical,3,Male,71,1,Laboratory Technician,2,Single,3479,0.026,0,No,3,2,6,2,4,4,4
5195570183,32,0,Travel_Frequently,1311,Research & Development,3,Life Sciences,2,Male,100,1,Laboratory Technician,2,Married,2794,0.046,1,No,4,3,5,3,1,1,3
4405675732,38,0,Non-Travel,1327,Sales,2,Life Sciences,4,Male,39,2,Sales Executive,4,Married,5249,0.031,3,No,3,4,13,0,3,7,5
5252684782,32,0,Travel_Rarely,128,Research & Development,1,Technical Degree,4,Male,84,2,Laboratory Technician,1,Single,2176,0.083,4,No,3,4,9,5,3,2,4
9099903545,46,0,Travel_Rarely,488,Sales,3,Technical Degree,3,Female,75,4,Manager,2,Married,16872,0.068,3,Yes,3,2,28,2,2,7,7
4557596886,28,1,Travel_Rarely,529,Research & Development,4,Life Sciences,1,Male,79,1,Laboratory Technician,3,Single,3485,0.017,2,No,3,3,5,5,1,0,0
8104177141,29,0,Travel_Rarely,1210,Sales,3,Medical,1,Male,78,2,Sales Executive,2,Married,6644,0.066,2,No,3,2,10,2,3,0,0
5745961775,31,0,Travel_Rarely,1463,Research & Development,3,Medical,2,Male,64,2,Healthcare Representative,4,Married,5582,0.08,0,No,4,2,10,2,3,0,8
8668813161,25,0,Non-Travel,675,Research & Development,2,Life Sciences,2,Male,85,2,Healthcare Representative,1,Divorced,4000,0.074,1,No,3,4,6,2,3,3,5
6595991756,45,0,Travel_Rarely,1385,Research & Development,2,Medical,3,Male,79,4,Healthcare Representative,4,Married,13496,0.022,0,Yes,3,2,21,2,3,7,10
1113770708,36,0,Travel_Rarely,1403,Research & Development,3,Life Sciences,4,Male,47,1,Laboratory Technician,4,Married,3210,0.067,0,No,3,3,16,4,3,13,11
3312397928,55,0,Travel_Rarely,452,Research & Development,3,Medical,4,Male,81,5,Manager,1,Single,19045,0.053,0,Yes,3,3,37,2,3,10,13
2783439778,47,1,Non-Travel,666,Research & Development,4,Life Sciences,1,Male,88,3,Manager,2,Married,11849,0.052,1,Yes,3,4,10,2,2,7,9
8707000103,28,0,Travel_Rarely,1158,Research & Development,3,Medical,4,Male,94,1,Research Scientist,4,Married,2070,0.03,1,No,4,4,5,3,2,2,4
1093938986,37,0,Travel_Rarely,228,Sales,4,Medical,3,Male,98,2,Sales Executive,4,Married,6502,0.088,4,No,3,2,7,5,4,4,1
3072110255,21,0,Travel_Rarely,996,Research & Development,2,Medical,4,Male,100,1,Research Scientist,3,Single,3230,0.049,1,No,3,1,3,4,4,2,0
5113316989,37,0,Non-Travel,728,Research & Development,4,Medical,1,Female,80,3,Research Director,4,Divorced,13603,0.057,2,Yes,3,1,15,2,3,2,2
2853535096,35,0,Travel_Rarely,1315,Research & Development,3,Life Sciences,2,Female,71,3,Manager,2,Divorced,11996,0.057,7,No,3,2,10,6,2,7,2
2908661128,38,0,Travel_Rarely,322,Sales,2,Medical,1,Female,44,2,Sales Executive,1,Divorced,5605,0.083,1,Yes,4,3,8,3,3,0,7
921472374,26,0,Travel_Frequently,1479,Research & Development,3,Life Sciences,3,Female,84,2,Manufacturing Director,2,Divorced,6397,0.046,1,No,4,1,6,6,1,5,4
2425084258,50,0,Travel_Rarely,797,Research & Development,1,Life Sciences,1,Male,96,5,Research Director,2,Divorced,19144,0.067,3,No,3,1,28,4,2,4,6
6106384215,53,0,Travel_Rarely,1070,Research & Development,4,Medical,3,Male,45,4,Research Director,3,Married,17584,0.05,3,Yes,3,4,21,5,2,3,3
6434238975,42,0,Travel_Rarely,635,Sales,1,Life Sciences,2,Male,99,2,Sales Executive,3,Married,4907,0.084,1,No,4,3,20,3,3,16,6
4616339767,29,0,Travel_Frequently,442,Sales,2,Life Sciences,2,Male,44,2,Sales Executive,4,Single,4554,0.038,1,No,3,1,10,3,2,7,9
834062402,55,0,Travel_Rarely,147,Research & Development,2,Technical Degree,2,Male,37,2,Laboratory Technician,4,Married,5415,0.075,3,Yes,3,4,12,4,3,7,8
3913939067,26,0,Travel_Frequently,496,Research & Development,2,Medical,1,Male,60,2,Healthcare Representative,1,Married,4741,0.075,1,Yes,3,3,5,3,3,3,3
5688525681,37,0,Travel_Rarely,1372,Research & Development,3,Life Sciences,4,Female,42,1,Research Scientist,4,Single,2115,0.049,1,No,3,2,17,3,3,12,7
3986241868,44,1,Travel_Frequently,920,Research & Development,3,Life Sciences,4,Male,43,1,Laboratory Technician,3,Divorced,3161,0.074,3,Yes,4,4,19,0,1,0,0
6167477558,38,0,Travel_Rarely,688,Research & Development,4,Life Sciences,4,Male,82,2,Healthcare Representative,4,Divorced,5745,0.038,9,No,3,2,10,2,3,2,2
102102309,26,1,Travel_Rarely,1449,Research & Development,4,Medical,1,Male,45,1,Laboratory Technician,2,Divorced,2373,0.015,2,Yes,3,4,5,2,3,2,2
1598269267,28,0,Travel_Rarely,1117,Research & Development,2,Life Sciences,4,Female,66,1,Research Scientist,4,Single,3310,0.04,1,No,4,4,5,3,3,3,2
2097635059,49,0,Travel_Frequently,636,Research & Development,4,Life Sciences,3,Female,35,5,Research Director,1,Single,18665,0.072,9,Yes,3,4,22,4,3,2,2
4417174024,36,0,Travel_Rarely,506,Research & Development,3,Technical Degree,3,Male,30,2,Research Scientist,2,Single,4485,0.032,4,No,3,4,10,2,3,0,7
2795836238,31,0,Travel_Frequently,444,Sales,3,Marketing,4,Female,84,1,Sales Representative,2,Divorced,2789,0.084,1,No,3,3,2,5,2,2,2
4233565314,26,1,Travel_Rarely,950,Sales,4,Marketing,4,Male,48,2,Sales Executive,4,Single,5828,0.087,1,Yes,3,2,8,0,3,7,4
6859003510,37,0,Travel_Frequently,889,Research & Development,3,Medical,2,Male,53,1,Research Scientist,4,Married,2326,0.073,1,Yes,3,3,4,3,2,2,2
6820968566,42,0,Travel_Frequently,555,Sales,3,Marketing,3,Female,77,4,Sales Executive,2,Married,13525,0.045,5,No,3,4,23,2,4,4,8
2003818197,18,1,Travel_Rarely,230,Research & Development,3,Life Sciences,3,Male,54,1,Laboratory Technician,3,Single,1420,0.076,1,No,3,3,0,2,3,0,0
7628329926,35,0,Travel_Rarely,1232,Sales,3,Marketing,3,Male,96,3,Sales Executive,2,Married,8020,0.073,0,No,3,3,12,3,2,9,9
6851672324,36,0,Travel_Frequently,566,Research & Development,4,Life Sciences,3,Male,81,1,Laboratory Technician,4,Married,3688,0.059,4,No,3,4,4,2,3,0,0
1173428801,51,0,Travel_Rarely,1302,Research & Development,3,Medical,4,Male,84,2,Manufacturing Director,2,Divorced,5482,0.051,5,No,3,4,13,3,3,1,2
4273481723,41,0,Travel_Rarely,334,Sales,4,Life Sciences,4,Male,88,4,Manager,2,Single,16015,0.041,1,No,3,2,22,2,3,10,4
5599653617,18,0,Travel_Rarely,812,Sales,3,Medical,4,Female,69,1,Sales Representative,3,Single,1200,0.062,1,No,3,1,0,2,3,0,0
5803270520,28,0,Travel_Rarely,1476,Research & Development,2,Medical,2,Male,68,2,Healthcare Representative,1,Single,5661,0.057,0,No,3,3,9,2,3,3,7
5700250365,31,0,Travel_Rarely,218,Sales,3,Technical Degree,2,Male,100,2,Sales Executive,4,Married,6929,0.069,4,No,3,2,10,3,2,7,7
2446167934,39,0,Travel_Rarely,1132,Research & Development,3,Medical,3,Male,48,3,Healthcare Representative,4,Divorced,9613,0.017,0,No,3,1,19,5,2,10,7
7146040410,36,0,Non-Travel,1105,Research & Development,4,Life Sciences,2,Female,47,2,Laboratory Technician,2,Married,5674,0.043,7,No,3,3,11,3,3,8,8
5380294561,32,0,Travel_Rarely,906,Sales,3,Life Sciences,4,Male,91,2,Sales Executive,3,Married,5484,0.044,1,No,3,3,13,3,2,8,8
2401594558,38,0,Travel_Rarely,849,,2,Life Sciences,1,Female,81,3,Research Director,2,Married,12061,0.012,3,No,3,3,19,2,3,8,1
4163122818,58,0,Non-Travel,390,,4,Life Sciences,4,Male,32,2,Healthcare Representative,3,Divorced,5660,0.049,2,Yes,3,4,12,2,3,3,2
7083411980,31,0,Travel_Rarely,691,,4,Technical Degree,3,Male,86,1,Research Scientist,4,Married,4821,0.024,0,Yes,3,3,6,4,3,2,3
8470551841,31,0,Travel_Rarely,106,,3,Human Resources,1,Male,62,2,Human Resources,1,Married,6410,0.08,3,No,3,4,9,1,3,2,0
4271631124,45,0,Travel_Frequently,1249,Research & Development,3,Life Sciences,1,Male,97,3,Laboratory Technician,1,Divorced,5210,0.017,1,No,3,1,24,2,3,9,11
246342552,31,0,Travel_Rarely,192,Research & Development,4,Life Sciences,3,Male,32,1,Research Scientist,4,Divorced,2695,0.022,0,Yes,3,2,3,2,1,2,2
463794060,33,0,Travel_Frequently,553,Research & Development,4,Life Sciences,4,Female,74,3,Manager,2,Married,11878,0.052,6,No,3,2,12,2,3,6,8
8111669739,39,0,Travel_Rarely,117,Research & Development,1,Medical,3,Male,99,4,Manager,1,Married,17068,0.047,1,Yes,3,4,21,3,3,9,10
7649743985,43,0,Travel_Frequently,185,Research & Development,4,Life Sciences,3,Female,33,1,Laboratory Technician,4,Single,2455,0.074,0,No,3,1,9,5,3,7,7
9576939798,49,0,Travel_Rarely,1091,Research & Development,2,Technical Degree,3,Female,90,4,Healthcare Representative,3,Single,13964,0.055,7,Yes,3,4,25,2,3,1,7
1969597682,52,1,Travel_Rarely,723,Research & Development,4,Medical,3,Male,85,2,Research Scientist,2,Married,4941,0.029,2,No,3,1,11,3,2,2,7
2412055475,27,0,Travel_Rarely,1220,Research & Development,3,Life Sciences,3,Female,85,1,Research Scientist,2,Single,2478,0.081,1,Yes,3,2,4,2,2,3,2
2493420535,32,0,Travel_Rarely,588,Sales,2,Technical Degree,3,Female,65,2,Sales Executive,2,Married,5228,0.078,1,Yes,3,4,13,2,3,12,9
